RENEWAL_ID,POLICY_ID,CUSTOMER_ID,RENEWAL_DUE_DATE,OLD_PREMIUM,NEW_PREMIUM,PREMIUM_INCREASE_PCT,CLAIM_HISTORY_FLAG,LOYALTY_YEARS,RENEWAL_PROBABILITY,RENEWAL_STATUS,CONTACT_CHANNEL,POLICY_TYPE,SALES_CHANNEL,PAYMENT_MODE,SUM_INSURED,ANNUAL_PREMIUM,RISK_SCORE,RISK_BAND,TOTAL_CLAIMS,TOTAL_CLAIM_AMOUNT,AVG_CLAIM_AMOUNT,MAX_CLAIM_AMOUNT,TOTAL_PAYMENTS_x,AVG_PAYMENT_DELAY_x,MAX_PAYMENT_DELAY_x,TOTAL_PAYMENTS_y,AVG_PAYMENT_DELAY_y,MAX_PAYMENT_DELAY_y,TOTAL_PAYMENTS,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,CUSTOMER_SINCE,CUSTOMER_TENURE_YEARS,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,TARGET_RENEWED,TARGET_CHURN
REN00003862,POL000076138,CUST00073621,2026-07-25,18529,20822,12.375195639268174,No,3,0.8383,Renewed,SMS,Health,Agent,Monthly,1167025,18529,377,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-04-17,3.271731690622861,51,Other,Married,Salaried,669253,Uttar Pradesh,755,Medium,1,0
REN00011988,POL000020415,CUST00005236,2026-07-25,7983,8506,6.551421771263937,No,5,0.92,Lapsed,WhatsApp,Travel,Online,Annual,600329,7983,460,Low,1.0,15425.0,15425.0,15425.0,1.0,23.0,23.0,1.0,23.0,23.0,1.0,23.0,23.0,2018-08-30,7.901437371663245,45,Male,Married,Salaried,761480,Kerala,673,Low,0,1
REN00016057,POL000091183,CUST00027690,2026-07-25,10420,11278,8.234165067178504,No,1,0.8844,Renewed,SMS,Term Life,Agent,Half-Yearly,3707438,10420,374,Low,1.0,271280.0,271280.0,271280.0,1.0,14.0,14.0,1.0,14.0,14.0,1.0,14.0,14.0,2018-01-22,8.503764544832306,31,Female,Married,Salaried,2339133,Delhi,748,Low,1,0
REN00016649,POL000140605,CUST00013531,2026-07-25,14625,15293,4.567521367521367,No,7,0.936,Renewed,WhatsApp,Health,Online,Half-Yearly,368687,14625,399,Low,2.0,53067.0,26533.5,29615.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020-05-15,6.193018480492813,34,Other,Married,Retired,913749,Kerala,754,Low,1,0
REN00018901,POL000073500,CUST00047189,2026-07-25,8271,8661,4.715270221254987,No,2,0.896,Renewed,Call,Health,Broker,Half-Yearly,714149,8271,382,Low,1.0,99466.0,99466.0,99466.0,1.0,21.0,21.0,1.0,21.0,21.0,1.0,21.0,21.0,2021-10-03,4.80766598220397,49,Male,Divorced,Salaried,225756,Telangana,745,Low,1,0
REN00019308,POL000144176,CUST00058375,2026-07-25,15799,17111,8.304323058421419,No,8,0.9393,Cancelled,Agent Visit,Motor,Online,Half-Yearly,846959,15799,393,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022-02-01,4.476386036960986,37,Male,Married,Government Employee,293316,Gujarat,743,Low,0,1
REN00018736,POL000082941,CUST00067836,2026-07-26,14988,15316,2.1884174005871366,No,5,0.92,Renewed,SMS,Health,Broker,Annual,341173,14988,450,Low,1.0,19043.0,19043.0,19043.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-01-28,2.4914442162902124,41,Male,Single,Professional,196145,Telangana,797,Low,1,0
REN00019847,POL000075262,CUST00024290,2026-07-26,17071,16941,-0.7615253939429442,No,4,0.912,Renewed,SMS,Home,Broker,Annual,5097069,17071,334,Low,2.0,409239.0,204619.5,340703.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-06-03,2.1437371663244353,30,Male,Married,Salaried,459463,Rajasthan,568,Low,1,0
REN00007828,POL000106905,CUST00072415,2026-07-26,57281,62539,9.179309020443078,Yes,7,0.8383,Renewed,WhatsApp,Commercial,Agent,Monthly,8269133,57281,518,Medium,1.0,452943.0,452943.0,452943.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-08-09,6.962354551676934,56,Female,Single,Retired,533840,Odisha,804,Medium,1,0
REN00019266,POL000127018,CUST00055536,2026-07-26,16035,17830,11.194262550670409,No,6,0.88,Renewed,Email,Term Life,Online,Monthly,4005300,16035,381,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-01-05,3.5537303216974676,40,Male,Married,Self Employed,495711,Kerala,624,Low,1,0
REN00019970,POL000077080,CUST00000717,2026-07-26,19439,21995,13.1488245280107,No,1,0.8107,Renewed,Call,Motor,Corporate Partner,Monthly,938831,19439,418,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-01-14,1.5277207392197125,28,Female,Widowed,Government Employee,323401,Odisha,791,Low,1,0
REN00015114,POL000044136,CUST00039639,2026-07-26,18020,20272,12.497225305216427,Yes,5,0.7725,Renewed,WhatsApp,Motor,Broker,Monthly,819486,18020,483,Medium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-04-24,8.254620123203285,64,Female,Married,Professional,353866,Karnataka,592,High,1,0
REN00004904,POL000068379,CUST00099658,2026-07-26,6552,6650,1.4957264957264957,No,5,0.92,Renewed,Call,Personal Accident,Bancassurance,Annual,1442904,6552,515,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-05-02,3.2334017796030117,33,Male,Single,Retired,867767,Karnataka,738,Low,1,0
REN00005682,POL000085575,CUST00055188,2026-07-26,21693,23842,9.906421426266537,Yes,5,0.8114,Renewed,Agent Visit,Health,Broker,Quarterly,956362,21693,314,Low,2.0,205818.0,102909.0,116963.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-03-13,6.368240930869268,28,Female,Married,Salaried,406496,Delhi,738,Medium,1,0
REN00018953,POL000128185,CUST00040390,2026-07-26,15252,17770,16.50931025439287,No,5,0.7923,Renewed,SMS,Home,Corporate Partner,Quarterly,4740973,15252,445,Low,1.0,532315.0,532315.0,532315.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-12-09,7.627652292950034,27,Other,Married,Government Employee,643287,Telangana,882,Low,1,0
REN00004867,POL000013530,CUST00083059,2026-07-26,13732,12861,-6.3428488202738125,No,3,0.904,Renewed,SMS,Motor,Broker,Monthly,518837,13732,350,Low,2.0,105627.0,52813.5,76022.0,1.0,11.0,11.0,1.0,11.0,11.0,1.0,11.0,11.0,2023-12-26,2.5817932922655715,32,Female,Married,Professional,908016,Kerala,631,Low,1,0
REN00014308,POL000141020,CUST00002435,2026-07-26,18699,21000,12.305470880795765,Yes,3,0.7594,Renewed,Agent Visit,Whole Life,Bancassurance,Annual,1206818,18699,406,Low,1.0,196143.0,196143.0,196143.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2018-11-22,7.67419575633128,57,Other,Married,Self Employed,323139,Gujarat,725,Low,1,0
REN00019195,POL000084647,CUST00081462,2026-07-26,14849,16477,10.963701259344063,Yes,4,0.7875,Renewed,WhatsApp,Motor,Broker,Quarterly,829073,14849,380,Low,1.0,19143.0,19143.0,19143.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-10-13,7.783709787816564,49,Female,Single,Salaried,137085,Odisha,721,Low,1,0
REN00011862,POL000095364,CUST00044219,2026-07-26,8511,9431,10.809540594524734,Yes,6,0.8059,Renewed,Call,Term Life,Broker,Annual,5438485,8511,351,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022-03-12,4.372347707049966,33,Female,Married,Self Employed,327168,Rajasthan,714,Low,1,0
REN00003056,POL000047811,CUST00018746,2026-07-26,14259,15336,7.553124342520514,No,7,0.936,Renewed,Email,Health,Broker,Half-Yearly,964260,14259,487,Medium,1.0,119808.0,119808.0,119808.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-12-20,3.597535934291581,34,Male,Single,Retired,2938351,Telangana,737,Medium,1,0
REN00001142,POL000092303,CUST00049364,2026-07-26,53179,58544,10.08856879595329,Yes,2,0.7847,Renewed,Email,Commercial,Bancassurance,Quarterly,5848924,53179,510,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-07-29,2.9924709103353866,57,Other,Married,Salaried,833925,West Bengal,742,Low,1,0
REN00019565,POL000010024,CUST00052829,2026-07-26,11226,12006,6.948156066274719,No,4,0.912,Renewed,WhatsApp,Motor,Direct,Annual,414704,11226,451,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-10-30,7.737166324435318,48,Other,Single,Business Owner,552009,Kerala,720,Medium,1,0
REN00010433,POL000022554,CUST00002441,2026-07-26,26934,29072,7.9379223286552305,Yes,3,0.824,Renewed,SMS,Whole Life,Direct,Annual,2723014,26934,577,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-05-14,4.199863107460644,45,Female,Married,Salaried,593600,Delhi,670,Medium,1,0
REN00001218,POL000092227,CUST00040085,2026-07-26,31105,32840,5.577881369554734,Yes,8,0.864,Renewed,Call,Whole Life,Agent,Annual,5590013,31105,445,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-07-15,5.02943189596167,40,Male,Single,Salaried,1145107,Maharashtra,737,Low,1,0
REN00009681,POL000109908,CUST00004745,2026-07-26,8328,8696,4.418828049951969,No,8,0.944,Renewed,WhatsApp,Motor,Corporate Partner,Annual,398485,8328,406,Low,1.0,8220.0,8220.0,8220.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-11-29,6.655715263518139,31,Female,Married,Salaried,1017133,Odisha,772,Low,1,0
REN00009168,POL000076853,CUST00027312,2026-07-26,2487,2653,6.67470848411741,No,5,0.92,Renewed,Email,Travel,Bancassurance,Monthly,255292,2487,442,Low,1.0,33376.0,33376.0,33376.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2024-01-08,2.546201232032854,39,Female,Married,Professional,508312,Karnataka,608,Medium,1,0
REN00013960,POL000071734,CUST00058631,2026-07-26,7645,8924,16.729888816219752,No,2,0.7649,Renewed,Call,Term Life,Broker,Annual,4175056,7645,411,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-08-27,7.912388774811773,35,Female,Single,Professional,1955387,West Bengal,740,Low,1,0
REN00011164,POL000143287,CUST00038577,2026-07-26,17964,21686,20.719216210198173,No,5,0.7292,Lapsed,Agent Visit,Motor,Bancassurance,Monthly,722239,17964,328,Low,2.0,338521.0,169260.5,253311.0,2.0,10.5,12.0,2.0,10.5,12.0,2.0,10.5,12.0,2020-04-10,6.291581108829569,32,Female,Single,Retired,385179,Delhi,680,Medium,0,1
REN00019615,POL000065368,CUST00093665,2026-07-26,22088,23910,8.248822890257152,No,4,0.9083,Renewed,SMS,Health,Broker,Annual,657454,22088,467,Low,0.0,0.0,0.0,0.0,1.0,11.0,11.0,1.0,11.0,11.0,1.0,11.0,11.0,2020-12-03,5.642710472279261,47,Male,Divorced,Business Owner,484655,Tamil Nadu,722,Medium,1,0
REN00000511,POL000108894,CUST00027150,2026-07-26,9694,10421,7.499484217041469,Yes,6,0.848,Renewed,Agent Visit,Term Life,Broker,Monthly,2983374,9694,364,Low,1.0,96895.0,96895.0,96895.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-09-03,7.8932238193018485,22,Other,Married,Professional,150293,Tamil Nadu,657,High,1,0
REN00001666,POL000147972,CUST00060629,2026-07-26,43886,44627,1.6884655698856128,Yes,4,0.832,Renewed,Agent Visit,Commercial,Direct,Annual,5610339,43886,429,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-04-13,8.284736481861739,62,Female,Married,Government Employee,1861783,Delhi,721,Medium,1,0
REN00010603,POL000047872,CUST00057308,2026-07-26,12457,13307,6.8234727462470905,Yes,5,0.84,Renewed,Email,Term Life,Agent,Annual,2882197,12457,552,Medium,1.0,111671.0,111671.0,111671.0,1.0,19.0,19.0,1.0,19.0,19.0,1.0,19.0,19.0,2021-01-30,5.4839151266255985,43,Male,Married,Professional,527128,Karnataka,740,Medium,1,0
REN00014879,POL000089921,CUST00031696,2026-07-26,24795,25494,2.8191167574107685,No,1,0.888,Renewed,SMS,Term Life,Agent,Monthly,8984615,24795,404,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-09-06,5.883641341546886,50,Female,Married,Professional,384428,Delhi,658,Medium,1,0
REN00013952,POL000144229,CUST00066557,2026-07-26,9396,10110,7.598978288633461,No,2,0.896,Renewed,Agent Visit,Health,Broker,Annual,759753,9396,353,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-06-20,0.09856262833675565,35,Male,Married,Government Employee,1587749,Rajasthan,615,Medium,1,0
REN00003750,POL000141726,CUST00035597,2026-07-26,12303,14438,17.353491018450782,No,3,0.7636,Renewed,Call,Health,Corporate Partner,Half-Yearly,1692647,12303,426,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-08-24,7.920602327173169,56,Other,Married,Retired,649004,Uttar Pradesh,756,Low,1,0
REN00011953,POL000135873,CUST00085719,2026-07-26,17528,18187,3.759698767685988,Yes,5,0.84,Lapsed,SMS,Term Life,Direct,Annual,5324116,17528,416,Low,1.0,1054257.0,1054257.0,1054257.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2026-03-07,0.3860369609856263,31,Other,Single,Business Owner,773014,Odisha,724,High,0,1
REN00017546,POL000029124,CUST00078087,2026-07-26,22146,25323,14.345705770793824,No,4,0.8168,Renewed,Agent Visit,Health,Bancassurance,Annual,542921,22146,586,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-08-10,2.9596167008898013,52,Female,Single,Salaried,249100,Uttar Pradesh,698,Low,1,0
REN00015149,POL000071436,CUST00096279,2026-07-26,39564,44283,11.927509857446163,No,5,0.8611,Renewed,WhatsApp,Commercial,Agent,Half-Yearly,4421604,39564,360,Low,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2020-09-21,5.842573579739904,33,Other,Single,Salaried,387372,Kerala,823,High,1,0
REN00003093,POL000124263,CUST00017963,2026-07-26,21045,23277,10.605844618674269,No,7,0.8969,Renewed,WhatsApp,Health,Bancassurance,Quarterly,924638,21045,405,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-08-14,1.946611909650924,44,Female,Married,Self Employed,774998,Rajasthan,714,Medium,1,0
REN00005612,POL000132286,CUST00037590,2026-07-26,8385,9242,10.220632081097197,No,3,0.8706,Lapsed,Call,Home,Agent,Annual,2853216,8385,476,Low,2.0,568694.0,284347.0,310456.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-06-19,5.100616016427105,70,Female,Single,Business Owner,507080,Gujarat,741,High,0,1
REN00014114,POL000098049,CUST00021057,2026-07-26,49984,47999,-3.971270806658131,No,4,0.912,Renewed,SMS,Commercial,Broker,Half-Yearly,5613519,49984,392,Low,1.0,221352.0,221352.0,221352.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-04-03,4.312114989733059,44,Other,Single,Self Employed,454243,Uttar Pradesh,604,Low,1,0
REN00015386,POL000103183,CUST00094019,2026-07-26,45259,48065,6.1998718486930775,No,8,0.944,Renewed,WhatsApp,Commercial,Online,Monthly,4655771,45259,451,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-05-07,3.2197125256673513,49,Male,Single,Salaried,1099516,Odisha,623,High,1,0
REN00010221,POL000148758,CUST00012634,2026-07-26,16397,17339,5.744953345124109,No,6,0.928,Renewed,Agent Visit,Term Life,Bancassurance,Quarterly,5769158,16397,407,Low,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,8.0,8.0,1.0,8.0,8.0,2021-12-21,4.594113620807666,43,Other,Divorced,Salaried,1236655,Uttar Pradesh,796,Low,1,0
REN00015276,POL000030553,CUST00059555,2026-07-27,15652,15500,-0.9711219013544594,No,5,0.92,Renewed,WhatsApp,Term Life,Bancassurance,Monthly,2044905,15652,507,Medium,0.0,0.0,0.0,0.0,1.0,16.0,16.0,1.0,16.0,16.0,1.0,16.0,16.0,2023-07-29,2.9952087611225187,47,Male,Married,Salaried,910456,Gujarat,738,Low,1,0
REN00012077,POL000056830,CUST00033992,2026-07-27,34727,38612,11.187260632936907,No,3,0.8562,Renewed,Email,Commercial,Corporate Partner,Annual,6167007,34727,506,Medium,2.0,755587.0,377793.5,429115.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-03-01,1.404517453798768,57,Other,Married,Government Employee,213232,Delhi,690,Low,1,0
REN00014588,POL000055582,CUST00030787,2026-07-27,18649,20043,7.474931631722881,No,8,0.944,Renewed,Call,Term Life,Corporate Partner,Annual,5865132,18649,379,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-02-04,2.4750171115674195,26,Female,Widowed,Government Employee,364765,Karnataka,675,High,1,0
REN00000737,POL000147138,CUST00011441,2026-07-27,18833,21200,12.568364041841448,No,2,0.8275,Cancelled,Email,Motor,Online,Annual,694303,18833,481,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-03-14,5.368925393566051,37,Other,Married,Self Employed,811189,West Bengal,719,High,0,1
REN00008119,POL000114676,CUST00019619,2026-07-27,10776,11615,7.785820341499629,No,6,0.928,Renewed,SMS,Motor,Agent,Quarterly,527116,10776,385,Low,1.0,39688.0,39688.0,39688.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-01-25,8.501026694045175,31,Female,Widowed,Business Owner,449340,Karnataka,660,Low,1,0
REN00003269,POL000020676,CUST00022505,2026-07-27,15910,17464,9.767441860465116,No,6,0.9015,Renewed,Email,Motor,Bancassurance,Monthly,179136,15910,431,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2019-02-02,7.479808350444901,40,Female,Married,Salaried,351973,Karnataka,749,Medium,1,0
REN00008582,POL000117644,CUST00043925,2026-07-27,29492,30848,4.597857045978571,Yes,1,0.808,Renewed,Agent Visit,Term Life,Corporate Partner,Monthly,10837574,29492,345,Low,2.0,4023497.0,2011748.5,3285715.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-07-26,1.002053388090349,19,Male,Married,Business Owner,1535968,Tamil Nadu,850,Low,1,0
REN00007125,POL000071423,CUST00086166,2026-07-27,33502,35559,6.13993194436153,No,3,0.904,Renewed,Call,Health,Corporate Partner,Annual,661824,33502,364,Low,1.0,35505.0,35505.0,35505.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2019-06-23,7.093771389459275,39,Other,Married,Salaried,675914,Telangana,726,Low,1,0
REN00014178,POL000134550,CUST00077466,2026-07-27,31931,35092,9.899470733769691,No,8,0.9155,Renewed,Email,Health,Broker,Half-Yearly,580261,31931,519,Medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2022-02-12,4.4517453798767965,31,Other,Married,Government Employee,1683475,Kerala,640,High,1,0
REN00015627,POL000042973,CUST00080454,2026-07-27,14204,15051,5.963108983384962,No,5,0.92,Renewed,Call,Term Life,Broker,Annual,4658649,14204,386,Low,1.0,273146.0,273146.0,273146.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,2024-03-19,2.3545516769336072,37,Other,Married,Salaried,427353,West Bengal,632,Medium,1,0
REN00002131,POL000124762,CUST00000910,2026-07-27,10042,10796,7.5084644493128865,No,8,0.944,Renewed,SMS,Home,Direct,Monthly,3533993,10042,326,Low,1.0,118703.0,118703.0,118703.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-07-04,6.061601642710472,53,Female,Single,Salaried,417863,West Bengal,883,High,1,0
REN00002615,POL000000225,CUST00042240,2026-07-27,16184,18674,15.385565991102323,No,1,0.7772,Cancelled,Call,Motor,Broker,Half-Yearly,574385,16184,455,Low,1.0,60320.0,60320.0,60320.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2022-09-08,3.8822724161533197,42,Other,Married,Salaried,1314372,Delhi,781,Low,0,1
REN00016110,POL000027201,CUST00052702,2026-07-27,19105,19145,0.20936927505888508,No,4,0.912,Renewed,Agent Visit,Health,Agent,Monthly,480845,19105,341,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-12-09,4.629705681040384,18,Female,Widowed,Self Employed,1057533,Telangana,681,Low,1,0
REN00018482,POL000144196,CUST00017620,2026-07-27,12824,13725,7.025888958203369,No,4,0.912,Renewed,WhatsApp,Home,Online,Annual,1985015,12824,310,Low,2.0,624286.0,312143.0,360543.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-01-09,3.5455167693360714,27,Male,Married,Government Employee,825509,Uttar Pradesh,676,Low,1,0
REN00006190,POL000044123,CUST00099404,2026-07-27,19809,24436,23.35806956433944,No,6,0.6976,Renewed,Email,Health,Direct,Annual,1275750,19809,359,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-01-05,0.5557837097878165,30,Other,Married,Salaried,662980,Rajasthan,786,Medium,1,0
REN00003793,POL000043816,CUST00045838,2026-07-27,16473,19617,19.0857767255509,No,3,0.7377,Renewed,SMS,Motor,Broker,Monthly,324851,16473,460,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2025-01-08,1.5468856947296372,30,Other,Married,Professional,991642,West Bengal,731,Low,1,0
REN00007606,POL000118274,CUST00045748,2026-07-27,23997,24433,1.8168937783889654,No,4,0.912,Renewed,WhatsApp,Motor,Bancassurance,Annual,301234,23997,443,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-01-30,6.48870636550308,40,Male,Single,Salaried,2027784,Maharashtra,692,Low,1,0
REN00011467,POL000091077,CUST00044377,2026-07-27,76352,76886,0.6993922883487007,No,3,0.904,Renewed,Email,Commercial,Online,Annual,3280367,76352,393,Low,1.0,112553.0,112553.0,112553.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-10-19,5.768651608487337,43,Male,Single,Salaried,982318,Delhi,900,High,1,0
REN00019896,POL000034541,CUST00037931,2026-07-27,8680,9542,9.930875576036867,No,6,0.8989,Renewed,Agent Visit,Health,Corporate Partner,Annual,671772,8680,386,Low,1.0,78084.0,78084.0,78084.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-09-16,1.8590006844626967,44,Female,Single,Salaried,521400,Karnataka,685,Low,1,0
REN00010697,POL000104062,CUST00004738,2026-07-27,12795,12847,0.4064087534193044,No,7,0.936,Renewed,Email,Home,Online,Annual,5774001,12795,469,Low,1.0,600853.0,600853.0,600853.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-08-21,2.9322381930184807,59,Other,Widowed,Professional,4855961,Uttar Pradesh,699,Low,1,0
REN00003192,POL000043428,CUST00052150,2026-07-27,28022,30936,10.398972236100207,No,1,0.852,Renewed,WhatsApp,Motor,Agent,Annual,221703,28022,529,Medium,1.0,60514.0,60514.0,60514.0,2.0,7.5,9.0,2.0,7.5,9.0,2.0,7.5,9.0,2018-08-04,7.9780971937029435,45,Female,Widowed,Professional,376995,Gujarat,761,Low,1,0
REN00015236,POL000072638,CUST00037110,2026-07-27,7611,8647,13.611877545657599,No,4,0.8277,Renewed,WhatsApp,Health,Bancassurance,Half-Yearly,901834,7611,437,Low,1.0,56161.0,56161.0,56161.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2021-02-16,5.4401095140314855,18,Female,Single,Salaried,319247,Karnataka,764,Medium,1,0
REN00009101,POL000015750,CUST00044839,2026-07-27,42805,45287,5.798388038780517,No,3,0.904,Renewed,Email,Commercial,Direct,Monthly,11865829,42805,456,Low,1.0,610348.0,610348.0,610348.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2022-07-17,4.027378507871321,51,Female,Married,Salaried,990679,Kerala,748,Medium,1,0
REN00007489,POL000041062,CUST00067840,2026-07-27,20640,22584,9.41860465116279,No,2,0.8747,Renewed,Email,Health,Agent,Monthly,584885,20640,437,Low,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,2021-02-17,5.437371663244353,41,Other,Married,Business Owner,1421274,Uttar Pradesh,597,Low,1,0
REN00019185,POL000071233,CUST00032802,2026-07-27,13205,14178,7.368421052631578,No,1,0.888,Renewed,SMS,Home,Corporate Partner,Annual,5925416,13205,392,Low,1.0,813434.0,813434.0,813434.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2023-03-08,3.3867214236824092,49,Male,Married,Salaried,1140989,Uttar Pradesh,747,Medium,1,0
REN00014542,POL000125331,CUST00063272,2026-07-28,8681,9306,7.199631378873401,No,7,0.936,Cancelled,Call,Motor,Agent,Annual,1982388,8681,453,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2021-11-05,4.725530458590007,53,Other,Single,Salaried,531354,West Bengal,636,Medium,0,1
REN00006865,POL000140770,CUST00094940,2026-07-28,22557,23477,4.078556545639935,No,2,0.896,Renewed,Email,Motor,Corporate Partner,Half-Yearly,206645,22557,404,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2024-09-21,1.8480492813141685,34,Female,Single,Salaried,1594337,Karnataka,771,Low,1,0
REN00002191,POL000058914,CUST00093424,2026-07-28,46596,49349,5.908232466306121,No,4,0.912,Renewed,SMS,Commercial,Bancassurance,Annual,3750159,46596,468,Low,1.0,954010.0,954010.0,954010.0,1.0,22.0,22.0,1.0,22.0,22.0,1.0,22.0,22.0,2018-12-13,7.62217659137577,33,Female,Married,Salaried,687217,Rajasthan,599,High,1,0
REN00010410,POL000056068,CUST00059484,2026-07-28,9859,11017,11.745613145349427,Yes,3,0.7678,Renewed,Email,Motor,Online,Annual,808388,9859,420,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2020-04-20,6.269678302532512,18,Male,Single,Self Employed,1562513,Uttar Pradesh,646,High,1,0
REN00017015,POL000048524,CUST00022712,2026-07-28,27566,29771,7.998984255967496,Yes,4,0.832,Renewed,SMS,Term Life,Agent,Annual,4960379,27566,426,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2026-06-04,0.14784394250513347,39,Female,Married,Salaried,1990506,Gujarat,766,Low,1,0
REN00018427,POL000047022,CUST00075635,2026-07-28,57834,63015,8.958398174084449,No,7,0.9216,Renewed,Call,Commercial,Bancassurance,Annual,3096079,57834,348,Low,2.0,400144.0,200072.0,259892.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2018-07-01,8.073921971252567,21,Male,Married,Self Employed,2573837,Kerala,690,High,1,0
