CUSTOMER_ID,CUSTOMER_NAME,AGE,GENDER,MARITAL_STATUS,OCCUPATION,ANNUAL_INCOME,STATE,CITY,CREDIT_SCORE,CUSTOMER_RISK_SEGMENT,CUSTOMER_SINCE
CUST00091741,INS-CUSTOMER-091741,38,Other,Married,Business Owner,893187,Karnataka,Hubballi,795,Low,2025-05-07
CUST00091742,INS-CUSTOMER-091742,53,Male,Married,Self Employed,1408352,West Bengal,Durgapur,762,Low,2024-12-02
CUST00091743,INS-CUSTOMER-091743,38,Male,Married,Salaried,1027510,Rajasthan,Udaipur,748,High,2020-10-09
CUST00091744,INS-CUSTOMER-091744,18,Other,Married,Salaried,663868,West Bengal,Howrah,826,Low,2024-11-16
CUST00091745,INS-CUSTOMER-091745,38,Female,Married,Self Employed,562905,Uttar Pradesh,Lucknow,700,Low,2023-03-28
CUST00091746,INS-CUSTOMER-091746,46,Male,Married,Professional,2778445,Rajasthan,Jodhpur,789,Medium,2022-07-21
CUST00091747,INS-CUSTOMER-091747,38,Male,Divorced,Government Employee,1206418,Kerala,Kochi,742,Low,2025-06-10
CUST00091748,INS-CUSTOMER-091748,40,Female,Married,Salaried,1115093,Gujarat,Ahmedabad,687,Medium,2023-11-21
CUST00091749,INS-CUSTOMER-091749,18,Other,Single,Self Employed,415641,Kerala,Thiruvananthapuram,738,Low,2025-10-03
CUST00091750,INS-CUSTOMER-091750,36,Male,Single,Self Employed,1691758,Delhi,Rohini,623,Medium,2021-12-30
CUST00091751,INS-CUSTOMER-091751,39,Female,Single,Business Owner,2585533,Delhi,Dwarka,741,Low,2022-05-23
CUST00091752,INS-CUSTOMER-091752,43,Other,Married,Salaried,208898,Uttar Pradesh,Lucknow,734,Medium,2026-01-18
CUST00091753,INS-CUSTOMER-091753,49,Other,Divorced,Salaried,945031,Gujarat,Surat,673,Low,2026-03-05
CUST00091754,INS-CUSTOMER-091754,35,Other,Single,Salaried,912488,Tamil Nadu,Madurai,744,High,2024-07-30
CUST00091755,INS-CUSTOMER-091755,53,Female,Married,Government Employee,355806,Maharashtra,Pune,838,High,2020-09-24
CUST00091756,INS-CUSTOMER-091756,49,Other,Single,Salaried,1404183,Gujarat,Vadodara,694,High,2026-07-16
CUST00091757,INS-CUSTOMER-091757,60,Female,Married,Salaried,2092947,Rajasthan,Udaipur,772,Low,2025-10-06
CUST00091758,INS-CUSTOMER-091758,40,Male,Single,Salaried,1116035,Kerala,Thiruvananthapuram,718,Low,2022-12-25
CUST00091759,INS-CUSTOMER-091759,18,Female,Married,Self Employed,878595,Odisha,Bhubaneswar,679,Low,2018-02-05
CUST00091760,INS-CUSTOMER-091760,43,Male,Single,Professional,906278,Tamil Nadu,Chennai,740,Low,2018-11-20
CUST00091761,INS-CUSTOMER-091761,51,Other,Married,Salaried,1989717,Odisha,Puri,750,Low,2019-06-02
CUST00091762,INS-CUSTOMER-091762,45,Other,Single,Salaried,217264,Rajasthan,Udaipur,623,Medium,2022-04-06
CUST00091763,INS-CUSTOMER-091763,26,Male,Single,Business Owner,649980,Karnataka,Mangaluru,838,Low,2022-04-16
CUST00091764,INS-CUSTOMER-091764,18,Male,Single,Salaried,229445,West Bengal,Siliguri,723,High,2021-09-04
CUST00091765,INS-CUSTOMER-091765,42,Other,Single,Government Employee,1259294,Karnataka,Bengaluru,691,Medium,2024-08-13
CUST00091766,INS-CUSTOMER-091766,43,Other,Single,Retired,1068947,Tamil Nadu,Chennai,735,High,2022-04-15
CUST00091767,INS-CUSTOMER-091767,25,Male,Single,Professional,246025,Rajasthan,Udaipur,723,High,2018-06-30
CUST00091768,INS-CUSTOMER-091768,39,Male,Single,Salaried,1113436,Rajasthan,Jaipur,668,High,2020-02-06
CUST00091769,INS-CUSTOMER-091769,21,Other,Married,Self Employed,439328,Rajasthan,Jodhpur,743,Low,2023-06-12
CUST00091770,INS-CUSTOMER-091770,18,Female,Married,Salaried,1130532,Gujarat,Surat,773,Medium,2024-11-17
CUST00091771,INS-CUSTOMER-091771,18,Other,Married,Salaried,201927,Rajasthan,Kota,695,Medium,2024-10-02
CUST00091772,INS-CUSTOMER-091772,71,Other,Married,Salaried,221686,Delhi,New Delhi,813,Low,2022-06-02
CUST00091773,INS-CUSTOMER-091773,35,Male,Single,Business Owner,171298,Gujarat,Surat,836,Low,2025-12-28
CUST00091774,INS-CUSTOMER-091774,39,Other,Married,Business Owner,224356,Delhi,Rohini,724,Low,2023-06-11
CUST00091775,INS-CUSTOMER-091775,32,Male,Single,Government Employee,1290932,Telangana,Warangal,746,Medium,2024-10-14
CUST00091776,INS-CUSTOMER-091776,54,Male,Married,Salaried,526876,Rajasthan,Jaipur,713,Medium,2026-01-25
CUST00091777,INS-CUSTOMER-091777,34,Other,Single,Salaried,418451,Karnataka,Bengaluru,793,High,2020-02-06
CUST00091778,INS-CUSTOMER-091778,73,Male,Married,Self Employed,3581386,Kerala,Kozhikode,834,Low,2018-09-21
CUST00091779,INS-CUSTOMER-091779,41,Other,Married,Self Employed,526284,Kerala,Thiruvananthapuram,728,Low,2023-07-02
CUST00091780,INS-CUSTOMER-091780,32,Female,Married,Salaried,498559,Delhi,Saket,529,Medium,2025-05-24
CUST00091781,INS-CUSTOMER-091781,27,Female,Single,Business Owner,2813450,Karnataka,Bengaluru,660,Low,2024-06-17
CUST00091782,INS-CUSTOMER-091782,44,Female,Single,Salaried,816165,Telangana,Nizamabad,789,Low,2019-01-18
CUST00091783,INS-CUSTOMER-091783,28,Other,Single,Salaried,373757,Uttar Pradesh,Kanpur,693,Medium,2021-02-28
CUST00091784,INS-CUSTOMER-091784,53,Other,Single,Business Owner,2455791,Maharashtra,Nagpur,729,High,2020-02-05
CUST00091785,INS-CUSTOMER-091785,39,Female,Married,Salaried,1314924,Odisha,Cuttack,719,Low,2025-10-29
CUST00091786,INS-CUSTOMER-091786,44,Other,Widowed,Salaried,271471,Kerala,Kozhikode,709,High,2022-10-14
CUST00091787,INS-CUSTOMER-091787,21,Female,Single,Self Employed,999496,Kerala,Kochi,753,Low,2025-06-23
CUST00091788,INS-CUSTOMER-091788,66,Other,Married,Retired,774688,Uttar Pradesh,Kanpur,655,Medium,2024-03-20
CUST00091789,INS-CUSTOMER-091789,34,Female,Single,Professional,195035,West Bengal,Kolkata,650,High,2021-01-06
CUST00091790,INS-CUSTOMER-091790,51,Female,Single,Salaried,303261,Telangana,Karimnagar,684,Medium,2023-10-16
CUST00091791,INS-CUSTOMER-091791,41,Female,Married,Salaried,264004,Maharashtra,Mumbai,724,Low,2025-04-22
CUST00091792,INS-CUSTOMER-091792,33,Other,Divorced,Salaried,1627100,Tamil Nadu,Coimbatore,633,Medium,2023-09-27
CUST00091793,INS-CUSTOMER-091793,41,Female,Single,Business Owner,777268,Rajasthan,Kota,750,Low,2022-05-13
CUST00091794,INS-CUSTOMER-091794,30,Other,Married,Salaried,2448385,Delhi,Dwarka,635,Medium,2021-01-16
CUST00091795,INS-CUSTOMER-091795,52,Female,Single,Salaried,533240,Rajasthan,Kota,735,Low,2023-03-05
CUST00091796,INS-CUSTOMER-091796,44,Other,Single,Salaried,1674234,Rajasthan,Udaipur,747,Medium,2024-03-12
CUST00091797,INS-CUSTOMER-091797,35,Female,Married,Salaried,1207493,Tamil Nadu,Madurai,731,Low,2020-08-05
CUST00091798,INS-CUSTOMER-091798,29,Male,Married,Salaried,120000,Kerala,Kozhikode,706,Medium,2020-10-17
CUST00091799,INS-CUSTOMER-091799,25,Other,Married,Business Owner,651728,Tamil Nadu,Salem,672,Low,2021-08-26
CUST00091800,INS-CUSTOMER-091800,46,Other,Single,Salaried,290052,West Bengal,Kolkata,713,Low,2018-07-30
CUST00091801,INS-CUSTOMER-091801,40,Other,Married,Salaried,593660,Delhi,New Delhi,646,Low,2019-05-12
CUST00091802,INS-CUSTOMER-091802,34,Other,Married,Retired,1016198,Delhi,New Delhi,687,Medium,2020-03-29
CUST00091803,INS-CUSTOMER-091803,31,Other,Married,Salaried,337036,West Bengal,Durgapur,694,Low,2021-08-07
CUST00091804,INS-CUSTOMER-091804,43,Other,Single,Salaried,621763,Odisha,Bhubaneswar,601,High,2019-02-17
CUST00091805,INS-CUSTOMER-091805,33,Other,Married,Salaried,210316,Kerala,Kozhikode,777,Low,2018-05-28
CUST00091806,INS-CUSTOMER-091806,28,Female,Single,Business Owner,429697,Uttar Pradesh,Kanpur,715,Low,2025-03-24
CUST00091807,INS-CUSTOMER-091807,34,Other,Divorced,Salaried,1094433,Karnataka,Mysuru,676,Low,2024-09-13
CUST00091808,INS-CUSTOMER-091808,25,Female,Married,Professional,249319,Uttar Pradesh,Varanasi,720,Medium,2020-12-18
CUST00091809,INS-CUSTOMER-091809,50,Male,Single,Professional,535311,Uttar Pradesh,Noida,697,Medium,2021-02-13
CUST00091810,INS-CUSTOMER-091810,44,Male,Married,Self Employed,1635077,Odisha,Bhubaneswar,609,Low,2019-06-07
CUST00091811,INS-CUSTOMER-091811,51,Male,Single,Business Owner,422007,Karnataka,Bengaluru,652,Low,2025-11-05
CUST00091812,INS-CUSTOMER-091812,35,Male,Married,Retired,236303,Uttar Pradesh,Kanpur,682,Medium,2021-10-23
CUST00091813,INS-CUSTOMER-091813,46,Male,Single,Business Owner,320548,Uttar Pradesh,Varanasi,666,Low,2019-05-16
CUST00091814,INS-CUSTOMER-091814,43,Other,Divorced,Retired,235702,Gujarat,Rajkot,757,Low,2019-09-20
CUST00091815,INS-CUSTOMER-091815,56,Other,Married,Professional,343206,Uttar Pradesh,Kanpur,725,Low,2024-08-28
CUST00091816,INS-CUSTOMER-091816,19,Male,Married,Government Employee,924183,Tamil Nadu,Salem,791,Low,2019-03-12
CUST00091817,INS-CUSTOMER-091817,18,Female,Single,Government Employee,372555,Uttar Pradesh,Lucknow,565,Medium,2026-05-19
CUST00091818,INS-CUSTOMER-091818,40,Female,Single,Business Owner,527379,Gujarat,Rajkot,657,Medium,2025-12-20
CUST00091819,INS-CUSTOMER-091819,21,Other,Divorced,Salaried,693201,Karnataka,Mangaluru,662,Low,2025-10-10
CUST00091820,INS-CUSTOMER-091820,42,Other,Married,Retired,452040,Delhi,Dwarka,757,Low,2021-04-06
CUST00091821,INS-CUSTOMER-091821,18,Female,Married,Professional,615568,Rajasthan,Udaipur,689,Low,2021-04-08
CUST00091822,INS-CUSTOMER-091822,22,Male,Single,Salaried,1747182,Gujarat,Vadodara,697,High,2020-01-12
CUST00091823,INS-CUSTOMER-091823,38,Male,Single,Business Owner,614453,West Bengal,Kolkata,758,Medium,2025-10-28
CUST00091824,INS-CUSTOMER-091824,47,Other,Married,Salaried,1952580,Gujarat,Ahmedabad,808,Low,2021-04-14
CUST00091825,INS-CUSTOMER-091825,32,Other,Married,Government Employee,179240,Karnataka,Mysuru,707,Low,2022-12-29
CUST00091826,INS-CUSTOMER-091826,50,Male,Married,Salaried,445486,Odisha,Bhubaneswar,718,Medium,2020-08-10
CUST00091827,INS-CUSTOMER-091827,39,Other,Single,Professional,764835,Uttar Pradesh,Varanasi,786,Medium,2021-07-06
CUST00091828,INS-CUSTOMER-091828,51,Female,Married,Business Owner,360684,Karnataka,Mysuru,769,Medium,2019-07-08
CUST00091829,INS-CUSTOMER-091829,44,Female,Single,Salaried,1539320,West Bengal,Siliguri,728,Low,2019-03-17
CUST00091830,INS-CUSTOMER-091830,49,Male,Single,Self Employed,201998,Rajasthan,Kota,863,High,2019-05-06
CUST00091831,INS-CUSTOMER-091831,32,Female,Married,Business Owner,721053,Maharashtra,Mumbai,713,Medium,2018-07-16
CUST00091832,INS-CUSTOMER-091832,28,Female,Married,Government Employee,1888111,Gujarat,Vadodara,610,Low,2023-05-25
CUST00091833,INS-CUSTOMER-091833,50,Female,Single,Self Employed,1091051,Kerala,Kochi,871,Medium,2019-08-09
CUST00091834,INS-CUSTOMER-091834,56,Other,Married,Professional,2716637,Delhi,Saket,781,Low,2018-05-08
CUST00091835,INS-CUSTOMER-091835,24,Female,Married,Salaried,215008,Delhi,Dwarka,803,Medium,2021-04-08
CUST00091836,INS-CUSTOMER-091836,58,Male,Married,Salaried,824069,West Bengal,Siliguri,635,Medium,2018-09-04
CUST00091837,INS-CUSTOMER-091837,52,Female,Married,Salaried,430605,Delhi,New Delhi,723,Low,2019-11-18
CUST00091838,INS-CUSTOMER-091838,42,Other,Single,Government Employee,582654,Uttar Pradesh,Kanpur,756,Low,2026-08-18
CUST00091839,INS-CUSTOMER-091839,48,Other,Married,Professional,514428,Tamil Nadu,Madurai,727,Low,2023-03-29
CUST00091840,INS-CUSTOMER-091840,45,Female,Single,Salaried,452984,Uttar Pradesh,Varanasi,618,Low,2021-03-17
CUST00091841,INS-CUSTOMER-091841,45,Other,Married,Self Employed,714027,Telangana,Karimnagar,680,Low,2022-01-18
CUST00091842,INS-CUSTOMER-091842,71,Other,Married,Salaried,567653,Rajasthan,Jaipur,699,Low,2023-01-02
CUST00091843,INS-CUSTOMER-091843,34,Female,Single,Self Employed,642635,Odisha,Puri,659,Medium,2026-01-21
CUST00091844,INS-CUSTOMER-091844,37,Other,Married,Salaried,1055455,Rajasthan,Jaipur,814,Low,2019-06-27
CUST00091845,INS-CUSTOMER-091845,70,Other,Married,Retired,1563058,Tamil Nadu,Chennai,732,Low,2024-10-09
CUST00091846,INS-CUSTOMER-091846,48,Other,Married,Salaried,604213,Tamil Nadu,Chennai,653,Low,2023-08-01
CUST00091847,INS-CUSTOMER-091847,28,Female,Married,Self Employed,784432,Odisha,Cuttack,795,Low,2021-02-19
CUST00091848,INS-CUSTOMER-091848,18,Female,Single,Salaried,1486756,Rajasthan,Jaipur,719,Low,2024-11-01
CUST00091849,INS-CUSTOMER-091849,18,Male,Married,Salaried,916362,Gujarat,Ahmedabad,764,Low,2021-03-02
CUST00091850,INS-CUSTOMER-091850,32,Other,Widowed,Self Employed,669425,Delhi,Rohini,753,Low,2023-05-31
CUST00091851,INS-CUSTOMER-091851,43,Female,Married,Salaried,710630,Uttar Pradesh,Kanpur,676,High,2022-02-27
CUST00091852,INS-CUSTOMER-091852,40,Other,Single,Salaried,485429,Uttar Pradesh,Noida,772,Low,2024-06-03
CUST00091853,INS-CUSTOMER-091853,47,Other,Single,Salaried,250152,West Bengal,Siliguri,746,Low,2026-06-29
CUST00091854,INS-CUSTOMER-091854,42,Female,Single,Business Owner,834256,Telangana,Nizamabad,632,Low,2018-05-05
CUST00091855,INS-CUSTOMER-091855,53,Female,Single,Self Employed,286199,Gujarat,Vadodara,662,Medium,2020-01-19
CUST00091856,INS-CUSTOMER-091856,53,Male,Married,Salaried,1867359,Gujarat,Ahmedabad,809,Low,2019-09-11
CUST00091857,INS-CUSTOMER-091857,50,Other,Married,Government Employee,476708,Maharashtra,Nashik,710,Medium,2022-05-10
CUST00091858,INS-CUSTOMER-091858,27,Female,Married,Professional,806972,Telangana,Warangal,724,Low,2019-12-26
CUST00091859,INS-CUSTOMER-091859,31,Other,Married,Government Employee,818710,Gujarat,Ahmedabad,736,Low,2024-10-27
CUST00091860,INS-CUSTOMER-091860,24,Other,Single,Business Owner,738139,Tamil Nadu,Madurai,769,Low,2022-10-01
CUST00091861,INS-CUSTOMER-091861,70,Female,Single,Salaried,1757019,Delhi,Saket,813,High,2019-12-24
CUST00091862,INS-CUSTOMER-091862,37,Male,Single,Government Employee,420289,Maharashtra,Pune,731,High,2019-03-26
CUST00091863,INS-CUSTOMER-091863,45,Female,Single,Salaried,927486,Maharashtra,Mumbai,782,Medium,2021-01-18
CUST00091864,INS-CUSTOMER-091864,33,Other,Married,Salaried,890624,Rajasthan,Kota,713,Low,2020-12-05
CUST00091865,INS-CUSTOMER-091865,42,Male,Married,Business Owner,548526,Rajasthan,Jaipur,764,Low,2018-06-22
CUST00091866,INS-CUSTOMER-091866,30,Female,Married,Self Employed,562052,Delhi,New Delhi,761,Medium,2024-12-07
CUST00091867,INS-CUSTOMER-091867,25,Female,Single,Salaried,483295,Kerala,Thrissur,571,Low,2021-06-15
CUST00091868,INS-CUSTOMER-091868,18,Female,Single,Salaried,1219043,West Bengal,Siliguri,785,Low,2024-02-03
CUST00091869,INS-CUSTOMER-091869,36,Other,Widowed,Business Owner,966405,Uttar Pradesh,Lucknow,823,High,2018-02-15
CUST00091870,INS-CUSTOMER-091870,35,Female,Married,Salaried,5045686,Delhi,Saket,744,Low,2019-10-18
CUST00091871,INS-CUSTOMER-091871,35,Male,Widowed,Government Employee,232317,Odisha,Bhubaneswar,612,Medium,2024-11-07
CUST00091872,INS-CUSTOMER-091872,60,Female,Married,Salaried,970007,Rajasthan,Jodhpur,739,High,2018-12-21
CUST00091873,INS-CUSTOMER-091873,46,Male,Married,Salaried,2766436,Uttar Pradesh,Varanasi,693,Low,2018-06-09
CUST00091874,INS-CUSTOMER-091874,23,Other,Single,Self Employed,452750,Karnataka,Hubballi,726,Low,2018-04-01
CUST00091875,INS-CUSTOMER-091875,30,Female,Married,Retired,281339,Uttar Pradesh,Lucknow,760,Medium,2023-08-13
CUST00091876,INS-CUSTOMER-091876,27,Male,Married,Self Employed,120000,Maharashtra,Pune,770,Low,2019-04-13
CUST00091877,INS-CUSTOMER-091877,53,Other,Single,Business Owner,245692,Odisha,Bhubaneswar,717,Low,2021-04-17
CUST00091878,INS-CUSTOMER-091878,51,Male,Married,Self Employed,361899,Maharashtra,Nashik,760,Medium,2026-07-10
CUST00091879,INS-CUSTOMER-091879,33,Male,Married,Business Owner,377131,Tamil Nadu,Madurai,717,Medium,2019-03-29
CUST00091880,INS-CUSTOMER-091880,41,Female,Single,Salaried,384019,Karnataka,Bengaluru,703,Low,2020-06-25
CUST00091881,INS-CUSTOMER-091881,40,Female,Married,Self Employed,508666,West Bengal,Howrah,650,Medium,2019-11-04
CUST00091882,INS-CUSTOMER-091882,50,Female,Widowed,Business Owner,919381,Uttar Pradesh,Varanasi,645,Low,2026-07-03
CUST00091883,INS-CUSTOMER-091883,35,Female,Married,Business Owner,1756911,Uttar Pradesh,Noida,700,Low,2021-06-17
CUST00091884,INS-CUSTOMER-091884,30,Other,Married,Professional,452361,West Bengal,Kolkata,763,Low,2022-07-18
CUST00091885,INS-CUSTOMER-091885,42,Other,Married,Government Employee,1060673,Telangana,Karimnagar,690,Medium,2020-01-24
CUST00091886,INS-CUSTOMER-091886,44,Female,Divorced,Salaried,2505286,Gujarat,Ahmedabad,689,Medium,2025-01-27
CUST00091887,INS-CUSTOMER-091887,58,Other,Married,Self Employed,198900,Gujarat,Ahmedabad,611,Low,2023-10-02
CUST00091888,INS-CUSTOMER-091888,37,Male,Married,Self Employed,486082,Gujarat,Rajkot,822,Low,2023-02-16
CUST00091889,INS-CUSTOMER-091889,32,Female,Married,Business Owner,323863,Maharashtra,Nashik,733,Low,2022-03-23
CUST00091890,INS-CUSTOMER-091890,51,Female,Married,Business Owner,259551,Odisha,Puri,486,Medium,2021-10-24
CUST00091891,INS-CUSTOMER-091891,35,Male,Married,Self Employed,1135547,West Bengal,Howrah,631,High,2020-11-03
CUST00091892,INS-CUSTOMER-091892,33,Other,Married,Government Employee,1482936,Delhi,New Delhi,806,Medium,2020-09-25
CUST00091893,INS-CUSTOMER-091893,32,Male,Single,Salaried,760996,Uttar Pradesh,Kanpur,812,Low,2022-11-06
CUST00091894,INS-CUSTOMER-091894,44,Male,Married,Self Employed,1166780,Karnataka,Hubballi,719,Medium,2024-05-19
CUST00091895,INS-CUSTOMER-091895,40,Male,Married,Salaried,2628862,Tamil Nadu,Coimbatore,811,Low,2018-01-28
CUST00091896,INS-CUSTOMER-091896,48,Other,Divorced,Retired,285943,Rajasthan,Jodhpur,690,Low,2022-03-24
CUST00091897,INS-CUSTOMER-091897,35,Other,Married,Salaried,817367,Karnataka,Hubballi,567,High,2018-03-18
CUST00091898,INS-CUSTOMER-091898,37,Other,Married,Business Owner,584108,West Bengal,Siliguri,757,Medium,2020-12-06
CUST00091899,INS-CUSTOMER-091899,27,Other,Married,Retired,2186289,Uttar Pradesh,Noida,701,Low,2022-08-13
CUST00091900,INS-CUSTOMER-091900,30,Female,Married,Self Employed,1384436,Telangana,Hyderabad,900,Low,2025-11-06
CUST00091901,INS-CUSTOMER-091901,50,Other,Married,Salaried,1009280,Odisha,Rourkela,812,Low,2025-05-24
CUST00091902,INS-CUSTOMER-091902,45,Other,Married,Salaried,745074,West Bengal,Kolkata,801,Medium,2023-12-25
CUST00091903,INS-CUSTOMER-091903,59,Male,Married,Business Owner,427408,West Bengal,Kolkata,705,Low,2019-08-31
CUST00091904,INS-CUSTOMER-091904,30,Female,Married,Government Employee,145208,Rajasthan,Kota,755,Medium,2021-03-12
CUST00091905,INS-CUSTOMER-091905,45,Male,Married,Self Employed,724132,Rajasthan,Jodhpur,831,High,2025-11-13
CUST00091906,INS-CUSTOMER-091906,40,Female,Divorced,Retired,646146,West Bengal,Durgapur,603,Low,2019-11-24
CUST00091907,INS-CUSTOMER-091907,47,Female,Married,Self Employed,775106,Maharashtra,Nashik,699,Medium,2020-04-28
CUST00091908,INS-CUSTOMER-091908,35,Male,Single,Business Owner,331807,West Bengal,Durgapur,745,Low,2020-01-17
CUST00091909,INS-CUSTOMER-091909,42,Female,Married,Salaried,242309,Gujarat,Ahmedabad,673,Medium,2026-05-27
CUST00091910,INS-CUSTOMER-091910,24,Female,Single,Business Owner,278720,Gujarat,Surat,656,Low,2026-07-02
CUST00091911,INS-CUSTOMER-091911,45,Female,Divorced,Business Owner,528547,Karnataka,Bengaluru,695,Medium,2023-02-21
CUST00091912,INS-CUSTOMER-091912,19,Male,Married,Professional,843251,Rajasthan,Jodhpur,666,Low,2024-10-01
CUST00091913,INS-CUSTOMER-091913,23,Female,Widowed,Salaried,1088672,Karnataka,Hubballi,732,Low,2024-02-18
CUST00091914,INS-CUSTOMER-091914,57,Other,Married,Government Employee,672806,Maharashtra,Nagpur,720,Low,2019-06-01
CUST00091915,INS-CUSTOMER-091915,45,Male,Married,Business Owner,839132,Rajasthan,Jodhpur,772,Medium,2024-12-19
CUST00091916,INS-CUSTOMER-091916,38,Male,Single,Professional,424935,Rajasthan,Jodhpur,676,Medium,2024-08-27
CUST00091917,INS-CUSTOMER-091917,43,Female,Married,Salaried,405509,Tamil Nadu,Chennai,672,Low,2022-06-07
CUST00091918,INS-CUSTOMER-091918,32,Other,Married,Self Employed,302423,Tamil Nadu,Madurai,649,Medium,2021-01-04
CUST00091919,INS-CUSTOMER-091919,40,Other,Married,Business Owner,646993,Odisha,Bhubaneswar,844,Medium,2025-01-29
CUST00091920,INS-CUSTOMER-091920,40,Female,Single,Self Employed,1376804,Delhi,Saket,735,Low,2019-05-02
CUST00091921,INS-CUSTOMER-091921,56,Female,Married,Retired,1448539,Tamil Nadu,Coimbatore,714,Low,2022-12-09
CUST00091922,INS-CUSTOMER-091922,31,Other,Married,Professional,908590,Telangana,Nizamabad,685,High,2021-06-25
CUST00091923,INS-CUSTOMER-091923,18,Male,Married,Retired,2471989,Rajasthan,Kota,710,Low,2022-06-18
CUST00091924,INS-CUSTOMER-091924,34,Male,Married,Salaried,424244,Gujarat,Ahmedabad,709,Medium,2023-08-18
CUST00091925,INS-CUSTOMER-091925,53,Other,Single,Self Employed,204566,Delhi,Rohini,646,Medium,2025-10-04
CUST00091926,INS-CUSTOMER-091926,44,Other,Single,Self Employed,459419,Delhi,New Delhi,659,Medium,2024-07-11
CUST00091927,INS-CUSTOMER-091927,52,Male,Married,Professional,449808,Karnataka,Mysuru,821,Medium,2024-09-06
CUST00091928,INS-CUSTOMER-091928,32,Male,Married,Self Employed,573336,Kerala,Kochi,853,High,2020-12-18
CUST00091929,INS-CUSTOMER-091929,39,Other,Married,Professional,349142,Maharashtra,Pune,698,Medium,2019-03-13
CUST00091930,INS-CUSTOMER-091930,30,Female,Married,Salaried,214556,Uttar Pradesh,Lucknow,655,Low,2021-09-04
CUST00091931,INS-CUSTOMER-091931,39,Male,Single,Business Owner,338655,West Bengal,Siliguri,742,Low,2020-03-02
CUST00091932,INS-CUSTOMER-091932,38,Other,Single,Self Employed,820252,Maharashtra,Pune,602,Medium,2023-09-07
CUST00091933,INS-CUSTOMER-091933,46,Other,Single,Salaried,874141,Gujarat,Surat,764,Medium,2025-06-01
CUST00091934,INS-CUSTOMER-091934,43,Other,Married,Self Employed,849287,Telangana,Hyderabad,607,Medium,2018-06-15
CUST00091935,INS-CUSTOMER-091935,31,Male,Single,Salaried,854208,Telangana,Nizamabad,675,Medium,2023-11-27
CUST00091936,INS-CUSTOMER-091936,36,Other,Widowed,Self Employed,311612,Uttar Pradesh,Varanasi,685,Low,2019-11-23
CUST00091937,INS-CUSTOMER-091937,55,Female,Single,Salaried,383343,Delhi,Rohini,693,Medium,2023-07-24
CUST00091938,INS-CUSTOMER-091938,54,Female,Married,Self Employed,800490,Uttar Pradesh,Lucknow,671,Low,2024-11-17
CUST00091939,INS-CUSTOMER-091939,35,Other,Married,Retired,795841,Telangana,Karimnagar,599,Low,2018-11-04
CUST00091940,INS-CUSTOMER-091940,18,Other,Single,Salaried,1834481,West Bengal,Durgapur,724,Low,2024-04-11
CUST00091941,INS-CUSTOMER-091941,40,Male,Single,Self Employed,385687,Maharashtra,Mumbai,698,Medium,2025-09-13
CUST00091942,INS-CUSTOMER-091942,36,Other,Single,Self Employed,741420,Tamil Nadu,Chennai,736,Low,2018-04-27
CUST00091943,INS-CUSTOMER-091943,49,Female,Single,Business Owner,702669,Uttar Pradesh,Varanasi,726,Low,2024-07-12
CUST00091944,INS-CUSTOMER-091944,45,Female,Married,Salaried,893070,Uttar Pradesh,Varanasi,844,Medium,2021-03-27
CUST00091945,INS-CUSTOMER-091945,31,Male,Single,Business Owner,854996,Gujarat,Vadodara,640,Low,2023-01-02
CUST00091946,INS-CUSTOMER-091946,36,Male,Married,Salaried,1076900,Kerala,Kozhikode,728,Medium,2020-09-09
CUST00091947,INS-CUSTOMER-091947,18,Female,Single,Salaried,1095458,West Bengal,Kolkata,750,Low,2022-08-26
CUST00091948,INS-CUSTOMER-091948,43,Female,Single,Self Employed,332102,Odisha,Cuttack,845,Low,2019-04-25
CUST00091949,INS-CUSTOMER-091949,23,Other,Married,Government Employee,855409,Telangana,Warangal,731,Medium,2025-06-19
CUST00091950,INS-CUSTOMER-091950,23,Other,Married,Salaried,248277,Uttar Pradesh,Lucknow,576,Low,2025-09-27
CUST00091951,INS-CUSTOMER-091951,57,Male,Married,Professional,277972,Tamil Nadu,Chennai,792,Medium,2026-01-03
CUST00091952,INS-CUSTOMER-091952,30,Male,Married,Self Employed,608040,Telangana,Karimnagar,795,Medium,2023-10-22
CUST00091953,INS-CUSTOMER-091953,19,Female,Married,Government Employee,1031792,West Bengal,Durgapur,681,Low,2025-08-12
CUST00091954,INS-CUSTOMER-091954,45,Other,Married,Business Owner,229004,Uttar Pradesh,Lucknow,758,Low,2019-04-04
CUST00091955,INS-CUSTOMER-091955,46,Male,Single,Salaried,765442,Gujarat,Rajkot,652,Medium,2024-07-25
CUST00091956,INS-CUSTOMER-091956,40,Female,Married,Retired,578171,Tamil Nadu,Coimbatore,796,Medium,2019-11-15
CUST00091957,INS-CUSTOMER-091957,47,Male,Married,Professional,515382,Telangana,Hyderabad,746,Low,2024-03-06
CUST00091958,INS-CUSTOMER-091958,32,Male,Single,Self Employed,921234,Kerala,Kochi,736,Low,2023-04-10
CUST00091959,INS-CUSTOMER-091959,66,Male,Married,Self Employed,175019,Karnataka,Mangaluru,722,Medium,2020-09-04
CUST00091960,INS-CUSTOMER-091960,31,Other,Single,Salaried,292710,Rajasthan,Udaipur,706,Medium,2018-02-04
CUST00091961,INS-CUSTOMER-091961,18,Other,Widowed,Business Owner,2402363,Kerala,Thrissur,766,Low,2026-02-14
