AGENT_ID,AGENT_NAME,AGENT_TYPE,REGION,EXPERIENCE_YEARS,COMMISSION_PCT,POLICIES_SOLD,RENEWAL_RATE_PCT,STATUS,JOIN_DATE
AGT003636,Agent 03636,Digital Partner,South,5,10.39,342,87.39,Active,2022-06-06
AGT003637,Agent 03637,Individual Agent,Central,3,1.8,121,94.86,Active,2023-05-07
AGT003638,Agent 03638,Corporate Agent,South,4,3.24,357,84.69,Active,2017-11-01
AGT003639,Agent 03639,Broker,East,3,2.75,499,92.54,Active,2022-10-06
AGT003640,Agent 03640,Broker,West,12,11.09,379,92.49,Active,2022-06-11
AGT003641,Agent 03641,Digital Partner,West,13,4.55,209,97.07,Active,2024-01-24
AGT003642,Agent 03642,Bank Partner,West,7,7.5,336,98.86,Active,2017-12-26
AGT003643,Agent 03643,Individual Agent,Central,4,6.68,217,95.43,Active,2016-12-11
AGT003644,Agent 03644,Corporate Agent,Central,5,10.4,461,86.81,Active,2024-02-24
AGT003645,Agent 03645,Corporate Agent,East,1,3.51,491,71.96,Active,2019-01-25
AGT003646,Agent 03646,Digital Partner,South,7,2.02,288,71.55,Active,2017-10-08
AGT003647,Agent 03647,Bank Partner,East,3,3.04,349,82.2,Active,2020-07-09
AGT003648,Agent 03648,Broker,West,6,6.33,467,84.56,Active,2022-07-01
AGT003649,Agent 03649,Digital Partner,West,11,9.82,164,92.72,Active,2021-02-03
AGT003650,Agent 03650,Corporate Agent,South,7,10.84,219,83.37,Active,2023-07-26
AGT003651,Agent 03651,Digital Partner,South,5,11.75,428,82.63,Active,2026-06-10
AGT003652,Agent 03652,Broker,West,1,7.48,81,86.14,Active,2021-12-18
AGT003653,Agent 03653,Individual Agent,East,14,4.65,414,92.78,Active,2015-05-06
AGT003654,Agent 03654,Corporate Agent,West,7,10.0,65,98.59,Inactive,2023-02-26
AGT003655,Agent 03655,Bank Partner,North,14,8.19,361,91.59,Active,2022-07-12
AGT003656,Agent 03656,Bank Partner,Central,7,8.78,404,82.47,Active,2023-03-18
AGT003657,Agent 03657,Bank Partner,West,10,4.13,276,96.9,Active,2025-03-08
AGT003658,Agent 03658,Digital Partner,Central,6,11.23,478,76.37,Active,2016-04-10
AGT003659,Agent 03659,Digital Partner,East,6,1.66,327,97.08,Active,2022-05-28
AGT003660,Agent 03660,Corporate Agent,West,6,5.67,168,81.61,Active,2024-03-09
AGT003661,Agent 03661,Broker,West,12,1.79,254,71.16,Active,2020-05-31
AGT003662,Agent 03662,Broker,Central,1,4.71,482,89.74,Active,2021-06-26
AGT003663,Agent 03663,Individual Agent,South,12,8.76,46,94.76,Active,2026-01-21
AGT003664,Agent 03664,Corporate Agent,South,15,11.23,161,80.43,Inactive,2021-10-18
AGT003665,Agent 03665,Individual Agent,South,9,1.76,435,92.52,Active,2016-03-21
AGT003666,Agent 03666,Individual Agent,West,12,6.24,315,75.53,Active,2021-07-27
AGT003667,Agent 03667,Digital Partner,Central,3,6.51,434,73.9,Inactive,2022-05-17
AGT003668,Agent 03668,Individual Agent,West,5,1.37,454,78.08,Active,2022-06-01
AGT003669,Agent 03669,Broker,East,5,6.12,381,72.29,Active,2025-08-10
AGT003670,Agent 03670,Broker,North,8,7.03,376,82.47,Inactive,2019-06-03
AGT003671,Agent 03671,Broker,South,10,2.25,79,70.08,Active,2017-01-19
AGT003672,Agent 03672,Digital Partner,Central,5,10.11,358,70.28,Active,2022-01-07
AGT003673,Agent 03673,Bank Partner,West,10,11.06,287,91.59,Active,2024-05-14
AGT003674,Agent 03674,Individual Agent,East,15,5.53,433,92.41,Active,2021-10-14
AGT003675,Agent 03675,Individual Agent,South,11,5.07,219,73.91,Active,2018-01-27
AGT003676,Agent 03676,Broker,South,9,6.75,95,94.13,Active,2025-06-12
AGT003677,Agent 03677,Bank Partner,Central,9,7.91,294,70.07,Active,2019-10-18
AGT003678,Agent 03678,Broker,North,8,5.12,337,79.66,Active,2016-08-24
AGT003679,Agent 03679,Digital Partner,South,12,3.49,221,93.68,Active,2019-11-03
AGT003680,Agent 03680,Individual Agent,Central,13,2.94,359,90.21,Active,2020-05-13
AGT003681,Agent 03681,Individual Agent,Central,13,2.19,37,88.61,Active,2024-10-21
AGT003682,Agent 03682,Corporate Agent,West,12,4.35,216,88.66,Active,2018-08-01
AGT003683,Agent 03683,Bank Partner,South,1,10.17,233,76.2,Inactive,2025-08-15
AGT003684,Agent 03684,Bank Partner,Central,5,4.49,253,88.61,Active,2021-05-02
AGT003685,Agent 03685,Bank Partner,South,8,3.74,126,85.33,Active,2015-11-25
AGT003686,Agent 03686,Bank Partner,South,14,4.54,470,98.74,Inactive,2022-06-01
AGT003687,Agent 03687,Individual Agent,West,13,10.54,33,75.79,Active,2015-03-20
AGT003688,Agent 03688,Individual Agent,West,6,9.83,114,79.04,Active,2019-04-28
AGT003689,Agent 03689,Individual Agent,South,11,11.74,200,81.9,Active,2016-01-29
AGT003690,Agent 03690,Bank Partner,North,7,8.05,282,80.41,Active,2015-02-11
AGT003691,Agent 03691,Bank Partner,North,2,10.77,101,71.76,Active,2021-10-07
AGT003692,Agent 03692,Individual Agent,West,2,8.75,179,95.25,Inactive,2024-07-28
AGT003693,Agent 03693,Digital Partner,East,13,3.71,469,77.2,Active,2019-07-30
AGT003694,Agent 03694,Broker,Central,10,11.15,336,75.71,Active,2026-01-03
AGT003695,Agent 03695,Corporate Agent,South,1,2.97,174,82.48,Active,2024-11-02
AGT003696,Agent 03696,Bank Partner,East,3,3.57,225,87.71,Active,2019-03-19
AGT003697,Agent 03697,Bank Partner,East,15,10.14,41,91.85,Active,2025-03-01
AGT003698,Agent 03698,Digital Partner,North,6,2.53,237,94.59,Active,2017-12-01
AGT003699,Agent 03699,Individual Agent,North,3,2.37,236,98.04,Active,2017-08-21
AGT003700,Agent 03700,Digital Partner,North,2,11.78,176,81.94,Active,2024-09-28
AGT003701,Agent 03701,Broker,South,6,10.93,162,95.36,Active,2020-04-15
AGT003702,Agent 03702,Digital Partner,Central,7,6.3,224,80.85,Active,2018-09-03
AGT003703,Agent 03703,Digital Partner,North,15,5.14,75,93.25,Active,2017-09-09
AGT003704,Agent 03704,Digital Partner,Central,15,3.26,416,95.62,Active,2017-05-27
AGT003705,Agent 03705,Broker,Central,4,2.55,68,93.5,Active,2026-05-20
AGT003706,Agent 03706,Broker,North,13,6.07,350,79.15,Inactive,2015-06-11
AGT003707,Agent 03707,Individual Agent,Central,1,4.99,172,83.57,Active,2016-11-17
AGT003708,Agent 03708,Bank Partner,East,2,1.9,239,78.57,Active,2015-03-05
AGT003709,Agent 03709,Corporate Agent,West,9,5.8,367,80.89,Active,2025-04-19
AGT003710,Agent 03710,Bank Partner,West,12,7.57,277,73.27,Inactive,2021-06-30
AGT003711,Agent 03711,Broker,Central,4,7.76,442,77.11,Active,2017-05-03
AGT003712,Agent 03712,Broker,West,4,11.45,306,86.83,Active,2024-02-25
AGT003713,Agent 03713,Individual Agent,North,10,11.09,205,88.49,Active,2025-07-02
AGT003714,Agent 03714,Individual Agent,East,4,1.52,150,86.69,Active,2020-12-22
AGT003715,Agent 03715,Bank Partner,North,11,2.91,201,71.04,Active,2020-08-31
AGT003716,Agent 03716,Individual Agent,East,1,4.84,449,92.47,Active,2016-02-09
AGT003717,Agent 03717,Corporate Agent,East,3,7.78,274,74.1,Active,2019-11-02
AGT003718,Agent 03718,Individual Agent,North,2,3.63,305,75.53,Active,2019-07-26
AGT003719,Agent 03719,Individual Agent,East,10,2.25,383,94.39,Active,2015-02-19
AGT003720,Agent 03720,Bank Partner,North,4,3.27,161,71.77,Active,2016-02-16
AGT003721,Agent 03721,Digital Partner,East,2,1.88,176,91.66,Active,2018-04-23
AGT003722,Agent 03722,Broker,South,14,1.75,467,88.82,Active,2019-02-15
AGT003723,Agent 03723,Individual Agent,South,5,7.34,96,87.69,Active,2020-07-20
AGT003724,Agent 03724,Broker,Central,8,2.55,139,84.96,Active,2025-08-13
AGT003725,Agent 03725,Digital Partner,West,12,11.53,158,70.51,Active,2016-05-25
AGT003726,Agent 03726,Individual Agent,North,15,8.03,340,86.13,Active,2023-06-14
AGT003727,Agent 03727,Digital Partner,Central,13,8.04,62,83.63,Active,2022-10-16
AGT003728,Agent 03728,Digital Partner,West,6,7.48,234,88.92,Active,2017-10-20
AGT003729,Agent 03729,Individual Agent,Central,15,2.73,291,83.68,Active,2018-12-15
AGT003730,Agent 03730,Broker,East,5,9.3,393,71.53,Active,2023-12-27
AGT003731,Agent 03731,Corporate Agent,Central,2,2.54,199,96.13,Active,2022-10-27
AGT003732,Agent 03732,Broker,North,11,9.42,495,79.21,Active,2026-05-30
AGT003733,Agent 03733,Bank Partner,South,3,1.65,265,76.43,Active,2025-07-04
AGT003734,Agent 03734,Broker,West,11,6.85,68,90.29,Active,2016-10-06
AGT003735,Agent 03735,Corporate Agent,East,15,2.21,292,81.77,Active,2020-11-18
AGT003736,Agent 03736,Bank Partner,East,14,11.33,229,96.35,Active,2019-08-18
AGT003737,Agent 03737,Bank Partner,East,1,7.02,98,81.2,Active,2025-04-29
AGT003738,Agent 03738,Individual Agent,North,11,2.86,248,71.54,Active,2017-07-13
AGT003739,Agent 03739,Individual Agent,West,10,8.16,131,94.34,Active,2022-11-22
AGT003740,Agent 03740,Digital Partner,South,4,10.78,166,82.25,Active,2023-10-08
AGT003741,Agent 03741,Broker,West,2,11.66,147,78.59,Active,2016-11-20
AGT003742,Agent 03742,Individual Agent,West,10,9.63,319,79.11,Active,2021-09-24
AGT003743,Agent 03743,Digital Partner,Central,2,3.37,389,96.63,Active,2015-07-24
AGT003744,Agent 03744,Bank Partner,North,12,6.06,215,71.82,Active,2025-06-24
AGT003745,Agent 03745,Individual Agent,West,2,8.88,252,89.31,Active,2025-11-03
AGT003746,Agent 03746,Digital Partner,North,6,11.48,217,77.13,Active,2015-08-02
AGT003747,Agent 03747,Digital Partner,North,4,3.06,405,94.19,Active,2019-05-11
AGT003748,Agent 03748,Bank Partner,East,2,9.63,34,84.81,Active,2023-01-21
AGT003749,Agent 03749,Bank Partner,South,3,7.32,62,98.49,Active,2017-06-16
AGT003750,Agent 03750,Individual Agent,South,3,6.97,384,81.68,Active,2019-02-24
AGT003751,Agent 03751,Broker,West,3,11.92,121,92.06,Active,2025-01-20
AGT003752,Agent 03752,Digital Partner,Central,7,2.0,494,89.26,Active,2025-03-03
AGT003753,Agent 03753,Bank Partner,Central,2,4.48,30,75.49,Active,2018-03-14
AGT003754,Agent 03754,Bank Partner,South,9,3.1,433,74.45,Active,2022-07-08
AGT003755,Agent 03755,Corporate Agent,West,4,4.05,150,70.87,Active,2026-04-03
AGT003756,Agent 03756,Digital Partner,Central,15,10.56,254,92.77,Inactive,2015-08-12
AGT003757,Agent 03757,Corporate Agent,Central,9,2.64,155,90.79,Active,2025-09-28
AGT003758,Agent 03758,Corporate Agent,Central,4,5.77,428,70.77,Active,2015-11-19
AGT003759,Agent 03759,Individual Agent,West,14,5.88,436,77.18,Active,2021-11-14
AGT003760,Agent 03760,Individual Agent,North,15,7.01,403,90.3,Active,2022-04-03
AGT003761,Agent 03761,Digital Partner,East,11,7.38,89,74.15,Inactive,2022-01-30
AGT003762,Agent 03762,Digital Partner,Central,6,6.99,75,87.07,Active,2015-02-05
AGT003763,Agent 03763,Bank Partner,West,2,11.42,256,91.07,Active,2018-07-08
AGT003764,Agent 03764,Broker,North,12,4.83,65,77.24,Active,2022-08-19
AGT003765,Agent 03765,Digital Partner,East,5,2.35,262,74.58,Active,2021-07-17
AGT003766,Agent 03766,Corporate Agent,East,3,2.81,423,78.54,Inactive,2025-12-10
AGT003767,Agent 03767,Bank Partner,South,13,1.97,387,97.34,Active,2020-05-27
AGT003768,Agent 03768,Bank Partner,East,12,7.47,97,85.73,Active,2022-07-14
AGT003769,Agent 03769,Bank Partner,South,2,10.63,278,94.77,Active,2016-12-16
AGT003770,Agent 03770,Digital Partner,South,3,4.05,223,93.67,Active,2021-11-11
AGT003771,Agent 03771,Broker,East,6,6.23,161,96.16,Active,2017-09-12
AGT003772,Agent 03772,Digital Partner,South,8,6.89,467,86.68,Inactive,2026-06-28
AGT003773,Agent 03773,Bank Partner,South,5,9.34,288,96.55,Active,2021-06-23
AGT003774,Agent 03774,Broker,West,11,3.64,306,71.23,Active,2017-06-06
AGT003775,Agent 03775,Individual Agent,North,5,5.02,69,90.6,Active,2017-03-31
AGT003776,Agent 03776,Digital Partner,East,13,8.62,189,83.91,Active,2019-05-04
AGT003777,Agent 03777,Bank Partner,Central,1,7.69,439,74.62,Active,2022-08-02
AGT003778,Agent 03778,Corporate Agent,South,2,1.71,377,71.23,Active,2023-08-03
AGT003779,Agent 03779,Digital Partner,South,12,9.61,51,75.49,Active,2023-11-01
AGT003780,Agent 03780,Individual Agent,East,4,1.28,267,73.79,Active,2015-04-08
AGT003781,Agent 03781,Broker,East,12,3.73,335,79.28,Active,2024-05-03
AGT003782,Agent 03782,Corporate Agent,South,8,7.6,52,89.81,Inactive,2020-06-06
AGT003783,Agent 03783,Individual Agent,South,4,6.73,371,92.38,Active,2022-10-26
AGT003784,Agent 03784,Broker,Central,15,11.85,499,92.17,Active,2022-03-08
AGT003785,Agent 03785,Bank Partner,Central,9,5.43,476,85.27,Inactive,2018-04-21
AGT003786,Agent 03786,Bank Partner,North,15,1.55,196,90.74,Active,2016-06-29
AGT003787,Agent 03787,Broker,East,14,4.39,463,81.34,Active,2020-11-17
AGT003788,Agent 03788,Corporate Agent,North,3,4.55,411,70.52,Active,2025-09-24
AGT003789,Agent 03789,Individual Agent,South,9,9.56,486,79.48,Active,2017-08-01
AGT003790,Agent 03790,Bank Partner,East,2,10.06,322,76.62,Inactive,2020-09-27
AGT003791,Agent 03791,Digital Partner,East,1,9.75,357,80.83,Active,2024-01-01
AGT003792,Agent 03792,Broker,North,9,5.92,124,93.88,Active,2026-02-09
AGT003793,Agent 03793,Individual Agent,East,10,3.34,54,72.17,Active,2019-10-07
AGT003794,Agent 03794,Digital Partner,West,12,1.14,327,76.33,Active,2021-04-10
AGT003795,Agent 03795,Corporate Agent,East,11,8.05,85,88.66,Active,2021-03-06
AGT003796,Agent 03796,Individual Agent,Central,10,8.82,274,95.09,Active,2015-06-13
AGT003797,Agent 03797,Digital Partner,Central,5,7.55,222,73.36,Inactive,2016-10-12
AGT003798,Agent 03798,Bank Partner,North,6,7.71,141,83.54,Active,2021-02-05
AGT003799,Agent 03799,Digital Partner,Central,4,4.25,486,85.71,Active,2020-12-26
AGT003800,Agent 03800,Individual Agent,North,4,7.37,74,84.1,Active,2016-02-08
AGT003801,Agent 03801,Broker,Central,10,3.06,50,87.92,Active,2026-01-24
AGT003802,Agent 03802,Digital Partner,South,10,6.23,155,74.62,Active,2015-02-24
AGT003803,Agent 03803,Corporate Agent,South,1,1.15,254,78.4,Active,2025-12-03
AGT003804,Agent 03804,Digital Partner,East,14,10.11,413,73.04,Inactive,2025-10-30
AGT003805,Agent 03805,Corporate Agent,Central,8,10.36,92,95.96,Active,2019-11-24
AGT003806,Agent 03806,Corporate Agent,East,5,3.44,86,86.79,Active,2021-08-20
AGT003807,Agent 03807,Bank Partner,East,15,8.94,379,79.76,Active,2023-06-28
AGT003808,Agent 03808,Digital Partner,South,14,6.63,307,74.45,Active,2020-05-10
AGT003809,Agent 03809,Broker,North,14,1.49,335,72.27,Active,2018-10-15
AGT003810,Agent 03810,Individual Agent,East,10,8.2,197,96.23,Active,2019-03-15
AGT003811,Agent 03811,Bank Partner,East,14,6.82,356,80.95,Active,2017-07-29
AGT003812,Agent 03812,Digital Partner,South,15,5.49,328,91.7,Active,2015-01-07
AGT003813,Agent 03813,Corporate Agent,East,13,4.66,177,90.68,Active,2019-08-16
AGT003814,Agent 03814,Individual Agent,South,6,8.18,309,92.48,Active,2025-04-02
AGT003815,Agent 03815,Broker,West,4,10.97,458,75.54,Active,2024-04-23
AGT003816,Agent 03816,Digital Partner,West,14,1.07,106,82.49,Active,2023-02-28
AGT003817,Agent 03817,Digital Partner,East,5,4.56,333,95.91,Inactive,2019-06-06
AGT003818,Agent 03818,Broker,South,6,1.02,405,77.36,Active,2015-12-28
AGT003819,Agent 03819,Broker,South,3,3.64,206,76.36,Active,2022-05-15
AGT003820,Agent 03820,Digital Partner,East,14,7.86,157,86.49,Active,2024-12-26
AGT003821,Agent 03821,Individual Agent,Central,13,7.24,298,95.55,Active,2015-02-19
AGT003822,Agent 03822,Digital Partner,South,12,11.47,159,87.13,Active,2018-10-18
AGT003823,Agent 03823,Broker,North,3,7.06,107,92.14,Inactive,2020-07-31
AGT003824,Agent 03824,Individual Agent,South,15,7.71,97,92.6,Active,2024-04-22
AGT003825,Agent 03825,Bank Partner,North,15,2.61,156,95.93,Active,2017-09-26
AGT003826,Agent 03826,Corporate Agent,Central,5,6.93,422,89.32,Active,2020-08-01
AGT003827,Agent 03827,Bank Partner,South,11,1.1,171,87.93,Active,2016-05-01
AGT003828,Agent 03828,Broker,East,15,9.72,348,92.51,Active,2025-02-16
AGT003829,Agent 03829,Broker,West,5,2.51,156,81.5,Active,2015-09-23
AGT003830,Agent 03830,Digital Partner,North,14,7.87,33,79.84,Active,2021-01-19
AGT003831,Agent 03831,Bank Partner,East,11,2.89,464,83.43,Active,2016-02-08
AGT003832,Agent 03832,Individual Agent,West,8,5.19,250,93.14,Active,2022-11-19
AGT003833,Agent 03833,Individual Agent,West,4,5.18,288,96.61,Active,2025-06-20
AGT003834,Agent 03834,Corporate Agent,Central,7,1.07,354,73.01,Active,2025-04-01
AGT003835,Agent 03835,Broker,South,6,5.93,302,79.42,Active,2020-02-29
AGT003836,Agent 03836,Corporate Agent,South,2,4.71,174,76.23,Inactive,2017-08-23
AGT003837,Agent 03837,Individual Agent,North,6,5.45,304,83.59,Active,2015-08-12
AGT003838,Agent 03838,Corporate Agent,North,3,5.87,39,88.76,Active,2017-10-14
AGT003839,Agent 03839,Digital Partner,West,8,7.19,132,85.36,Active,2016-07-07
AGT003840,Agent 03840,Broker,South,1,9.46,312,88.98,Active,2026-06-12
AGT003841,Agent 03841,Digital Partner,Central,13,5.05,67,72.61,Inactive,2021-12-27
AGT003842,Agent 03842,Bank Partner,North,3,7.54,202,73.0,Active,2015-07-17
AGT003843,Agent 03843,Individual Agent,West,13,7.49,51,74.87,Active,2017-05-31
AGT003844,Agent 03844,Individual Agent,South,14,4.89,321,74.4,Active,2023-05-18
AGT003845,Agent 03845,Digital Partner,East,7,3.2,425,79.19,Active,2015-05-01
AGT003846,Agent 03846,Individual Agent,South,11,6.67,33,86.25,Active,2020-02-04
AGT003847,Agent 03847,Individual Agent,North,7,9.94,105,85.38,Active,2023-05-14
AGT003848,Agent 03848,Broker,North,10,5.09,457,72.43,Active,2025-08-28
AGT003849,Agent 03849,Bank Partner,East,9,6.24,497,77.37,Active,2016-10-05
AGT003850,Agent 03850,Corporate Agent,West,8,9.64,147,93.02,Active,2021-04-20
AGT003851,Agent 03851,Broker,North,5,8.57,493,97.21,Active,2022-01-23
AGT003852,Agent 03852,Digital Partner,South,12,10.81,77,94.23,Active,2024-06-11
AGT003853,Agent 03853,Digital Partner,East,2,6.06,73,81.07,Active,2024-08-02
AGT003854,Agent 03854,Bank Partner,West,15,2.26,197,85.36,Active,2016-08-20
AGT003855,Agent 03855,Bank Partner,East,9,1.98,94,85.4,Active,2024-07-12
AGT003856,Agent 03856,Bank Partner,East,8,3.77,256,77.79,Active,2018-02-26
AGT003857,Agent 03857,Digital Partner,Central,7,7.77,243,90.38,Active,2015-12-10
AGT003858,Agent 03858,Corporate Agent,West,11,10.08,142,72.52,Active,2025-12-30
AGT003859,Agent 03859,Corporate Agent,Central,1,2.08,116,97.21,Active,2019-10-13
AGT003860,Agent 03860,Broker,South,5,6.13,341,71.64,Active,2024-10-14
AGT003861,Agent 03861,Digital Partner,East,3,8.32,480,74.07,Active,2024-02-06
AGT003862,Agent 03862,Corporate Agent,Central,5,8.17,142,87.12,Active,2024-12-25
AGT003863,Agent 03863,Broker,Central,12,8.5,353,83.35,Inactive,2023-11-17
AGT003864,Agent 03864,Digital Partner,West,1,6.29,328,80.22,Active,2019-07-13
AGT003865,Agent 03865,Digital Partner,East,5,5.05,422,94.86,Inactive,2025-07-03
AGT003866,Agent 03866,Digital Partner,South,3,6.45,363,80.83,Inactive,2020-12-21
AGT003867,Agent 03867,Bank Partner,Central,10,7.31,439,97.33,Active,2023-06-07
AGT003868,Agent 03868,Bank Partner,Central,12,10.86,52,79.82,Active,2020-12-18
AGT003869,Agent 03869,Digital Partner,Central,1,8.06,42,85.09,Active,2016-11-20
AGT003870,Agent 03870,Individual Agent,North,10,5.26,247,79.08,Active,2016-07-17
AGT003871,Agent 03871,Corporate Agent,East,11,10.9,234,93.0,Active,2015-12-02
AGT003872,Agent 03872,Corporate Agent,South,4,8.46,85,84.64,Active,2025-09-04
AGT003873,Agent 03873,Corporate Agent,Central,4,4.46,233,75.61,Active,2022-07-31
AGT003874,Agent 03874,Broker,North,9,4.24,281,88.97,Active,2021-09-25
AGT003875,Agent 03875,Broker,North,4,4.41,419,97.88,Active,2018-03-09
AGT003876,Agent 03876,Individual Agent,South,12,10.69,147,77.76,Active,2016-11-14
AGT003877,Agent 03877,Bank Partner,South,9,10.85,275,81.8,Active,2017-03-27
AGT003878,Agent 03878,Bank Partner,East,3,3.87,101,72.41,Active,2024-02-07
AGT003879,Agent 03879,Individual Agent,East,11,4.04,447,83.59,Active,2022-08-03
AGT003880,Agent 03880,Bank Partner,West,4,8.54,292,71.77,Active,2021-10-14
AGT003881,Agent 03881,Bank Partner,South,1,6.56,43,88.69,Active,2022-08-04
AGT003882,Agent 03882,Bank Partner,East,8,1.33,345,97.18,Active,2017-09-01
AGT003883,Agent 03883,Digital Partner,East,1,3.17,326,70.59,Active,2023-07-13
AGT003884,Agent 03884,Individual Agent,North,7,6.16,334,96.51,Active,2020-04-08
AGT003885,Agent 03885,Bank Partner,Central,12,2.19,123,91.12,Active,2018-01-12
AGT003886,Agent 03886,Broker,South,13,2.1,494,95.62,Active,2016-10-24
AGT003887,Agent 03887,Digital Partner,East,8,11.05,376,70.55,Active,2018-12-29
AGT003888,Agent 03888,Corporate Agent,West,1,6.79,410,96.68,Active,2016-09-22
AGT003889,Agent 03889,Broker,East,6,2.17,338,71.06,Active,2016-12-28
AGT003890,Agent 03890,Digital Partner,West,12,7.01,418,90.74,Active,2023-10-01
AGT003891,Agent 03891,Individual Agent,South,5,1.92,312,89.74,Active,2022-12-24
AGT003892,Agent 03892,Individual Agent,East,4,8.6,309,82.09,Active,2018-05-08
AGT003893,Agent 03893,Digital Partner,East,12,8.8,414,90.9,Active,2019-09-18
AGT003894,Agent 03894,Individual Agent,South,13,6.32,145,79.57,Active,2016-03-08
AGT003895,Agent 03895,Broker,West,3,10.67,351,78.5,Active,2025-10-11
AGT003896,Agent 03896,Corporate Agent,North,8,9.01,462,95.55,Inactive,2017-05-18
AGT003897,Agent 03897,Corporate Agent,West,6,11.46,239,74.95,Active,2015-09-14
AGT003898,Agent 03898,Bank Partner,North,15,11.57,224,93.51,Active,2015-05-26
AGT003899,Agent 03899,Corporate Agent,West,13,10.24,341,94.59,Active,2018-08-15
AGT003900,Agent 03900,Individual Agent,West,1,9.71,148,82.26,Active,2021-06-26
AGT003901,Agent 03901,Digital Partner,West,11,9.24,454,95.36,Active,2022-08-18
AGT003902,Agent 03902,Broker,Central,3,4.94,337,84.82,Active,2017-10-28
AGT003903,Agent 03903,Digital Partner,West,6,6.45,151,79.28,Active,2018-07-19
AGT003904,Agent 03904,Broker,East,3,4.61,425,74.43,Inactive,2024-01-11
AGT003905,Agent 03905,Individual Agent,South,1,1.74,280,83.99,Active,2019-12-08
AGT003906,Agent 03906,Bank Partner,East,9,5.62,363,96.24,Active,2024-12-22
AGT003907,Agent 03907,Bank Partner,Central,10,4.98,332,98.48,Active,2015-12-30
AGT003908,Agent 03908,Individual Agent,North,11,2.69,333,91.65,Inactive,2016-11-12
AGT003909,Agent 03909,Bank Partner,East,8,3.6,316,92.2,Active,2019-12-14
AGT003910,Agent 03910,Individual Agent,Central,4,5.41,469,93.29,Active,2023-06-14
AGT003911,Agent 03911,Broker,Central,3,4.16,403,90.96,Active,2016-01-28
AGT003912,Agent 03912,Corporate Agent,East,9,7.19,366,85.64,Active,2015-08-04
AGT003913,Agent 03913,Individual Agent,East,13,5.06,137,82.77,Active,2016-02-28
AGT003914,Agent 03914,Digital Partner,Central,10,10.59,43,76.82,Active,2015-01-01
AGT003915,Agent 03915,Individual Agent,West,12,10.81,74,75.96,Active,2022-03-26
AGT003916,Agent 03916,Bank Partner,North,9,8.92,279,84.31,Active,2016-09-30
AGT003917,Agent 03917,Broker,East,12,7.45,186,74.64,Active,2020-03-18
AGT003918,Agent 03918,Individual Agent,Central,4,11.32,35,82.98,Active,2019-12-28
AGT003919,Agent 03919,Individual Agent,North,13,11.06,385,86.52,Active,2025-01-08
AGT003920,Agent 03920,Digital Partner,Central,12,6.41,215,97.0,Active,2015-08-02
AGT003921,Agent 03921,Digital Partner,North,10,5.56,226,94.12,Active,2020-02-12
AGT003922,Agent 03922,Individual Agent,East,3,11.94,350,85.23,Active,2022-07-09
AGT003923,Agent 03923,Corporate Agent,West,3,2.52,210,82.46,Active,2022-03-21
AGT003924,Agent 03924,Individual Agent,East,7,8.69,360,92.35,Active,2015-03-29
AGT003925,Agent 03925,Corporate Agent,North,13,8.86,376,76.81,Active,2020-10-05
AGT003926,Agent 03926,Bank Partner,Central,14,6.45,347,90.88,Active,2022-01-18
AGT003927,Agent 03927,Broker,North,3,8.3,321,80.2,Active,2022-12-14
AGT003928,Agent 03928,Corporate Agent,North,6,10.99,477,88.18,Active,2017-07-26
AGT003929,Agent 03929,Broker,North,15,2.64,359,97.91,Active,2026-05-05
AGT003930,Agent 03930,Bank Partner,West,7,11.39,293,79.69,Active,2015-01-18
AGT003931,Agent 03931,Digital Partner,South,6,4.23,263,81.85,Active,2021-03-21
AGT003932,Agent 03932,Corporate Agent,West,15,8.84,417,98.16,Active,2018-11-05
AGT003933,Agent 03933,Broker,North,7,6.86,396,88.38,Active,2024-06-03
AGT003934,Agent 03934,Individual Agent,West,15,1.64,53,91.02,Active,2016-08-11
AGT003935,Agent 03935,Digital Partner,South,7,7.85,176,92.66,Active,2026-04-02
AGT003936,Agent 03936,Individual Agent,South,4,5.9,270,77.63,Active,2023-03-25
AGT003937,Agent 03937,Broker,Central,11,8.87,446,77.15,Active,2016-06-20
AGT003938,Agent 03938,Corporate Agent,West,6,3.72,177,84.02,Active,2019-08-03
AGT003939,Agent 03939,Broker,West,7,1.35,60,72.42,Active,2024-09-28
AGT003940,Agent 03940,Digital Partner,South,2,8.88,396,76.0,Active,2019-01-27
AGT003941,Agent 03941,Individual Agent,South,15,8.85,163,86.96,Active,2016-07-26
AGT003942,Agent 03942,Corporate Agent,North,8,7.45,221,95.07,Active,2016-07-11
AGT003943,Agent 03943,Corporate Agent,South,10,1.53,168,77.47,Active,2025-04-19
AGT003944,Agent 03944,Corporate Agent,North,10,8.68,192,91.68,Active,2021-09-28
AGT003945,Agent 03945,Corporate Agent,Central,8,10.2,286,87.2,Active,2015-12-31
AGT003946,Agent 03946,Bank Partner,West,11,2.54,272,85.08,Active,2026-01-09
AGT003947,Agent 03947,Bank Partner,South,5,4.74,319,71.29,Active,2022-06-09
AGT003948,Agent 03948,Individual Agent,Central,6,8.27,309,81.61,Inactive,2023-09-02
AGT003949,Agent 03949,Individual Agent,West,11,4.45,196,75.43,Active,2016-03-13
AGT003950,Agent 03950,Corporate Agent,South,15,9.85,177,89.38,Active,2021-09-04
AGT003951,Agent 03951,Broker,Central,14,10.32,56,73.65,Active,2015-03-20
